FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m1_public_data.fid--462e4c35_1968ed55b81_4ba3,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,1,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,20,2,300.0406,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4ba4,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,1,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,25,1,232.1561,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4ba5,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,1,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,30,1,344.0053,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4ba6,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,1,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Ophiodon elongatus,Ophiodon elongatus,40,1,296.3178,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4ba7,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,15,5,335.2894,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4ba8,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,20,2,300.0406,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4ba9,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,25,3,696.4684,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4baa,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,30,2,688.0106,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bab,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,35,2,966.613,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bac,923404569,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC2,Kirby,48.85,-125.2,2024-04-29,4,RLS,4,14:51:00,,,1,2,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius harringtoni,Artedius harringtoni,2.5,1,0.2205,POINT (-125.19999694824219 48.849998474121094)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bad,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,2,Chordata,Actinopterygii,Perciformes,Embiotocidae,Rhacochilus vacca,Rhacochilus vacca,12.5,1,69.4696,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bae,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,15,1,67.0579,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4baf,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,30,1,344.0053,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb0,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,2,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes melanops,Sebastes melanops,15,5,367.4593,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb1,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,2,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes melanops,Sebastes melanops,20,2,325.4514,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb2,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,1,18.6854,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb3,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,1,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Ophiodon elongatus,Ophiodon elongatus,62.5,1,1202.7167,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb4,923400151,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2021-05-05,5,RLS,3,12:45:00,,,1,1,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes melanops,Sebastes melanops,20,1,162.7257,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb5,923401183,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2022-04-27,5,RLS,2,10:40:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,20,2,300.0406,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb6,923401183,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2022-04-27,5,RLS,2,10:40:00,,,1,2,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,25,1,232.1561,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb7,923401183,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2022-04-27,5,RLS,2,10:40:00,,,1,2,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes spp.,Sebastes spp.,2.5,1,0.3834,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb8,923401183,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2022-04-27,5,RLS,2,10:40:00,,,1,2,Ctenophora,Tentaculata,Lobata,Bolinopsidae,Bolinopsis infundibulum,Bolinopsis infundibulum,0,1,,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bb9,923401183,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2022-04-27,5,RLS,2,10:40:00,,,1,1,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,20,1,150.0203,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bba,923401183,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2022-04-27,5,RLS,2,10:40:00,,,1,1,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,30,1,344.0053,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bbb,923404567,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2024-05-02,5.8,RLS,3,15:10:00,,,1,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,2.5,1,0.2724,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bbc,923404567,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2024-05-02,5.8,RLS,3,15:10:00,,,1,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,5,11.2806,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bbd,923404567,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2024-05-02,5.8,RLS,3,15:10:00,,,1,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,7.5,5,38.8517,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bbe,923404567,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2024-05-02,5.8,RLS,3,15:10:00,,,1,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,10,2,37.3708,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bbf,923404567,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2024-05-02,5.8,RLS,3,15:10:00,,,1,1,Chordata,Actinopterygii,Perciformes,Hexagrammidae,Hexagrammos decagrammus,Hexagrammos decagrammus,30,1,344.0053,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bc0,923404567,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2024-05-02,5.8,RLS,3,15:10:00,,,1,1,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocoma cellularia,Mitrocoma cellularia,0,2,,POINT (-125.36000061035156 48.869998931884766)
ep_m1_public_data.fid--462e4c35_1968ed55b81_4bc1,923404567,Canada,British Columbia,"Oregon, Washington, Vancouver Coast and Shelf",Temperate Northern Pacific,Vancouver Island,BMSC17,Wouwer Channel,48.87,-125.36,2024-05-02,5.8,RLS,3,15:10:00,,,1,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Rhinogobiops nicholsii,Rhinogobiops nicholsii,5,1,2.2561,POINT (-125.36000061035156 48.869998931884766)
